,episode,success,sim_steps,noise_stddev,total_reward,agent_time_ratio,agent_id
1670,20,False,999,"[0, 0]",-0.47084118036185774,6,11
1671,21,False,999,"[0, 0]",-0.6079491058050868,6,11
1672,22,False,999,"[0, 0]",-0.055224967542621156,6,11
1673,23,False,999,"[0, 0]",-0.17541422490613745,6,11
1674,24,False,999,"[0, 0]",-1.1117467404259596,6,11
1675,25,False,999,"[0, 0]",-0.19772206910712406,6,11
1676,26,False,999,"[0, 0]",-0.12365010317084112,6,11
1677,27,False,999,"[0, 0]",-0.1970152634537292,6,11
1678,28,False,999,"[0, 0]",-0.09424741685742608,6,11
1679,29,False,999,"[0, 0]",-0.1033103819337259,6,11
1680,30,False,999,"[0, 0]",-1.343630067457791,6,11
1681,31,False,999,"[0, 0]",-0.20694792605038925,6,11
1682,32,False,999,"[0, 0]",-0.3579931756220031,6,11
1683,33,False,999,"[0, 0]",-0.260565385463311,6,11
1684,34,False,999,"[0, 0]",-0.3441220546139288,6,11
1685,35,False,999,"[0, 0]",-0.09874659450696442,6,11
1686,36,False,999,"[0, 0]",-0.1707431826476069,6,11
1687,37,False,999,"[0, 0]",-0.21239654692213508,6,11
1688,38,False,999,"[0, 0]",-0.2812897037308013,6,11
1689,39,False,999,"[0, 0]",-0.2016223629951073,6,11
1690,40,False,999,"[0, 0]",-0.12508617520437013,6,11
1691,41,False,999,"[0, 0]",-0.1966100507831646,6,11
1692,42,False,999,"[0, 0]",-0.05099991448766962,6,11
1693,43,False,999,"[0, 0]",-0.9178452174009869,6,11
1694,44,False,999,"[0, 0]",-0.5924883334467796,6,11
1695,45,False,999,"[0, 0]",-0.06879475098285703,6,11
1696,46,False,999,"[0, 0]",-0.8728563550734895,6,11
1697,47,False,999,"[0, 0]",-0.12149709935921113,6,11
1698,48,False,999,"[0, 0]",-0.09097732950951229,6,11
1699,49,False,999,"[0, 0]",-1.4300232333665885,6,11
1700,50,False,999,"[0, 0]",-0.3169011006394943,6,11
1701,51,False,999,"[0, 0]",-0.9722309775748875,6,11
1702,52,False,999,"[0, 0]",-0.08957681939928575,6,11
1703,53,False,999,"[0, 0]",-0.10440171708326226,6,11
1704,54,False,999,"[0, 0]",-0.06567775064953485,6,11
1705,55,False,999,"[0, 0]",-1.0075376228006032,6,11
1706,56,False,999,"[0, 0]",-0.2697987794388548,6,11
1707,57,False,999,"[0, 0]",-0.18561749739818328,6,11
1708,58,False,999,"[0, 0]",-0.058067352762859355,6,11
1709,59,False,999,"[0, 0]",-0.301160763868263,6,11
1710,60,False,999,"[0, 0]",-0.8100651084002408,6,11
1711,61,False,999,"[0, 0]",-0.38047585913307924,6,11
1712,62,False,999,"[0, 0]",-0.2156231366133952,6,11
1713,63,False,999,"[0, 0]",-0.10103946138756813,6,11
1714,64,False,999,"[0, 0]",-1.3732298840546124,6,11
1715,65,False,999,"[0, 0]",-1.197501586856638,6,11
1716,66,False,999,"[0, 0]",-3.8438270111088695,6,11
1717,67,False,999,"[0, 0]",-0.11026438838365207,6,11
1718,68,False,999,"[0, 0]",-0.10722894149201026,6,11
1719,69,False,999,"[0, 0]",-2.9225322446314954,6,11
1720,70,False,999,"[0, 0]",-1.048529595387516,6,11
1721,71,False,999,"[0, 0]",-0.09882594941386857,6,11
1722,72,False,999,"[0, 0]",-0.091548729032492,6,11
1723,73,False,999,"[0, 0]",-0.7706890128028816,6,11
1724,74,False,999,"[0, 0]",-0.13986555876391046,6,11
1725,75,False,999,"[0, 0]",-0.06236731447302333,6,11
1726,76,False,999,"[0, 0]",-0.03219530978395689,6,11
1727,77,False,999,"[0, 0]",-0.5377688220426005,6,11
1728,78,False,999,"[0, 0]",-0.7504787277202136,6,11
1729,79,False,999,"[0, 0]",-0.05205623103944202,6,11
1730,80,False,999,"[0, 0]",-0.04564272831467063,6,11
1731,81,False,999,"[0, 0]",-0.0481711666027311,6,11
1732,82,False,999,"[0, 0]",-0.41732073362466793,6,11
1733,83,False,999,"[0, 0]",-0.1316469945821701,6,11
1734,84,False,999,"[0, 0]",-3.89186270494549,6,11
1735,85,False,999,"[0, 0]",-0.6082516357544367,6,11
1736,86,False,999,"[0, 0]",-0.06480502648337413,6,11
1737,87,False,999,"[0, 0]",-0.02952101093578363,6,11
1738,88,False,999,"[0, 0]",-0.11545208493533143,6,11
1739,89,False,999,"[0, 0]",-0.6823872599824877,6,11
1740,90,False,999,"[0, 0]",-0.052111684322129155,6,11
1741,91,False,999,"[0, 0]",-0.6561407097151035,6,11
1742,92,False,999,"[0, 0]",-0.1345808810222442,6,11
1743,93,False,999,"[0, 0]",-0.1157275026006125,6,11
1744,94,False,999,"[0, 0]",-0.8626106085306315,6,11
1745,95,False,999,"[0, 0]",-0.3511440168123522,6,11
1746,96,False,999,"[0, 0]",-0.10205395181556313,6,11
1747,97,False,999,"[0, 0]",-2.0752058751562554,6,11
1748,98,False,999,"[0, 0]",-0.0841682168666629,6,11
1749,99,False,999,"[0, 0]",-0.27451245707716737,6,11
1750,100,False,999,"[0, 0]",-0.5681933476448217,6,11
1751,101,False,999,"[0, 0]",-0.28411565174607345,6,11
1752,102,False,999,"[0, 0]",-0.07246465746477901,6,11
1753,103,False,999,"[0, 0]",-0.16680204020784237,6,11
1754,104,False,999,"[0, 0]",-0.12505556346081076,6,11
1755,105,False,999,"[0, 0]",-0.1982349379455179,6,11
1756,106,False,999,"[0, 0]",-0.5341452814472271,6,11
1757,107,False,999,"[0, 0]",-0.470709121294668,6,11
1758,108,False,999,"[0, 0]",-0.09219477675808085,6,11
1759,109,False,999,"[0, 0]",-0.7061565708921571,6,11
1760,110,False,999,"[0, 0]",-0.6108046322135589,6,11
1761,111,False,999,"[0, 0]",-0.6066880685824072,6,11
1762,112,False,999,"[0, 0]",-0.5671817406183549,6,11
1763,113,False,999,"[0, 0]",-0.06152773098908315,6,11
1764,114,False,999,"[0, 0]",-1.126083628718607,6,11
1765,115,False,999,"[0, 0]",-0.4722694174517728,6,11
1766,116,False,999,"[0, 0]",-1.3696323887841046,6,11
1767,117,False,999,"[0, 0]",-0.34126907833904674,6,11
1768,118,False,999,"[0, 0]",-0.8311022764144806,6,11
1769,119,False,999,"[0, 0]",-0.2568428960308809,6,11
1770,120,False,999,"[0, 0]",-0.2010570776318525,6,11
1771,121,False,999,"[0, 0]",-0.15567547134550183,6,11
1772,122,False,999,"[0, 0]",-0.5409090616713705,6,11
1773,123,False,999,"[0, 0]",-0.3959637357541057,6,11
1774,124,False,999,"[0, 0]",-1.1075483526288172,6,11
1775,125,False,999,"[0, 0]",-0.09549205681275744,6,11
1776,126,False,999,"[0, 0]",-0.05881999884201386,6,11
1777,127,False,999,"[0, 0]",-0.06999309388212933,6,11
1778,128,False,999,"[0, 0]",-0.7149713872758577,6,11
1779,129,False,999,"[0, 0]",-0.17739797856769404,6,11
1780,130,False,999,"[0, 0]",-0.45379264565278876,6,11
1781,131,False,999,"[0, 0]",-0.14030746121753274,6,11
1782,132,False,999,"[0, 0]",-1.0236199239140853,6,11
1783,133,False,999,"[0, 0]",-0.16071784040386888,6,11
1784,134,False,999,"[0, 0]",-0.10070169567876955,6,11
1785,135,False,999,"[0, 0]",-1.3100413554033195,6,11
1786,136,False,999,"[0, 0]",-0.1770078821475074,6,11
1787,137,False,999,"[0, 0]",-0.22970977427501854,6,11
1788,138,False,999,"[0, 0]",-0.4380628267078952,6,11
1789,139,False,999,"[0, 0]",-1.1100236805205963,6,11
1790,140,False,999,"[0, 0]",-0.18286119900512787,6,11
1791,141,False,999,"[0, 0]",-0.4837815952134252,6,11
1792,142,False,999,"[0, 0]",-0.07409426172913158,6,11
1793,143,False,999,"[0, 0]",-0.19056190696139602,6,11
1794,144,False,999,"[0, 0]",-0.34684718887589516,6,11
1795,145,False,999,"[0, 0]",-2.053498391371892,6,11
1796,146,False,999,"[0, 0]",-0.06557321903121742,6,11
1797,147,False,999,"[0, 0]",-0.16530872784631914,6,11
1798,148,False,999,"[0, 0]",-0.19116797710679295,6,11
1799,149,False,999,"[0, 0]",-0.8329019274855219,6,11
1800,0,False,999,"[0, 0]",-0.09066289080551825,6,12
1801,1,False,999,"[0, 0]",-0.43785799218748916,6,12
1802,2,False,999,"[0, 0]",-0.2984211436249798,6,12
1803,3,False,999,"[0, 0]",-0.7857734588728381,6,12
1804,4,False,999,"[0, 0]",-0.6568993665182616,6,12
1805,5,False,999,"[0, 0]",-0.9479238515845807,6,12
1806,6,False,999,"[0, 0]",-0.6036032073771829,6,12
1807,7,False,999,"[0, 0]",-0.2761560359744653,6,12
1808,8,False,999,"[0, 0]",-0.1226619170858749,6,12
1809,9,False,999,"[0, 0]",-0.07268379231723414,6,12
1810,10,False,999,"[0, 0]",-0.4705603669820908,6,12
1811,11,False,999,"[0, 0]",-0.0850529687737896,6,12
1812,12,False,999,"[0, 0]",-0.45632766044151596,6,12
1813,13,False,999,"[0, 0]",-0.07178184596165912,6,12
1814,14,False,999,"[0, 0]",-0.6877793335935171,6,12
1815,15,False,999,"[0, 0]",-0.9078951565086639,6,12
1816,16,False,999,"[0, 0]",-0.2117730938691232,6,12
1817,17,False,999,"[0, 0]",-0.28751499432739225,6,12
1818,18,False,999,"[0, 0]",-1.726336582997675,6,12
1819,19,False,999,"[0, 0]",-0.4916193379950724,6,12
1820,20,False,999,"[0, 0]",-0.12293897463442371,6,12
1821,21,False,999,"[0, 0]",-0.13457382209027963,6,12
1822,22,False,999,"[0, 0]",-0.4297800645179493,6,12
1823,23,False,999,"[0, 0]",-0.03659838736690238,6,12
1824,24,False,999,"[0, 0]",-0.11984916765650842,6,12
1825,25,False,999,"[0, 0]",-0.9099677660066948,6,12
1826,26,False,999,"[0, 0]",-0.7711115510482325,6,12
1827,27,False,999,"[0, 0]",-0.24807508095308925,6,12
1828,28,False,999,"[0, 0]",-0.3964974542334692,6,12
1829,29,False,999,"[0, 0]",-0.18242470440535888,6,12
1830,30,False,999,"[0, 0]",-0.0514512989029085,6,12
1831,31,False,999,"[0, 0]",-0.12021430116126613,6,12
1832,32,False,999,"[0, 0]",-0.42155007176669457,6,12
1833,33,False,999,"[0, 0]",-0.06180586613500623,6,12
1834,34,False,999,"[0, 0]",-0.4127911950223493,6,12
1835,35,False,999,"[0, 0]",-0.2875349032100079,6,12
1836,36,False,999,"[0, 0]",-0.10745195984462569,6,12
1837,37,False,999,"[0, 0]",-0.5229743800364194,6,12
1838,38,False,999,"[0, 0]",-0.059266396277830785,6,12
1839,39,False,999,"[0, 0]",-1.5182568583884657,6,12
1840,40,False,999,"[0, 0]",-0.8832306810032953,6,12
1841,41,False,999,"[0, 0]",-2.1557271385137975,6,12
1842,42,False,999,"[0, 0]",-0.5937428763144892,6,12
1843,43,False,999,"[0, 0]",-0.32328605289593704,6,12
1844,44,False,999,"[0, 0]",-0.1847636822835586,6,12
1845,45,False,999,"[0, 0]",-0.19893036620264362,6,12
1846,46,False,999,"[0, 0]",-0.9258617044418387,6,12
1847,47,False,999,"[0, 0]",-0.11822873772919373,6,12
1848,48,False,999,"[0, 0]",-0.33771928013354297,6,12
1849,49,False,999,"[0, 0]",-0.38548625381998514,6,12
1850,50,False,999,"[0, 0]",-0.18928952370293717,6,12
1851,51,False,999,"[0, 0]",-1.7894431159983282,6,12
1852,52,False,999,"[0, 0]",-0.22921967097250173,6,12
1853,53,False,999,"[0, 0]",-0.4503546604887533,6,12
1854,54,False,999,"[0, 0]",-0.9664991395779299,6,12
1855,55,False,999,"[0, 0]",-1.8908142709905307,6,12
1856,56,False,999,"[0, 0]",-0.19603552637990657,6,12
1857,57,False,999,"[0, 0]",-0.14552172677973557,6,12
1858,58,False,999,"[0, 0]",-0.2068466433236312,6,12
1859,59,False,999,"[0, 0]",-0.2807899301521027,6,12
1860,60,False,999,"[0, 0]",-0.07576630995914661,6,12
1861,61,False,999,"[0, 0]",-0.3524663794267099,6,12
1862,62,False,999,"[0, 0]",-2.1630364020897446,6,12
1863,63,False,999,"[0, 0]",-0.08962306628438158,6,12
1864,64,False,999,"[0, 0]",-0.09503640078732312,6,12
1865,65,False,999,"[0, 0]",-2.300740096687329,6,12
1866,66,False,999,"[0, 0]",-0.18066303857201818,6,12
1867,67,False,999,"[0, 0]",-0.7165775280564859,6,12
1868,68,False,999,"[0, 0]",-0.13708756196268534,6,12
1869,69,False,999,"[0, 0]",-3.376662297027911,6,12
1870,70,False,999,"[0, 0]",-0.9309283888690838,6,12
1871,71,False,999,"[0, 0]",-0.2597349232296876,6,12
1872,72,False,999,"[0, 0]",-0.10868779299659087,6,12
1873,73,False,999,"[0, 0]",-0.08235842297049373,6,12
1874,74,False,999,"[0, 0]",-0.44885410860301156,6,12
1875,75,False,999,"[0, 0]",-0.6918621985592165,6,12
1876,76,False,999,"[0, 0]",-0.20314251186436247,6,12
1877,77,False,999,"[0, 0]",-0.14067352577147876,6,12
1878,78,False,999,"[0, 0]",-1.2672836474196878,6,12
1879,79,False,999,"[0, 0]",-0.14876411250705285,6,12
1880,80,False,999,"[0, 0]",-0.09766925142556768,6,12
1881,81,False,999,"[0, 0]",-0.540162024789735,6,12
1882,82,False,999,"[0, 0]",-0.520302272962921,6,12
1883,83,False,999,"[0, 0]",-0.2519923937569421,6,12
1884,84,False,999,"[0, 0]",-0.10650841642309927,6,12
1885,85,False,999,"[0, 0]",-0.0713670936320451,6,12
1886,86,False,999,"[0, 0]",-0.430968805931451,6,12
1887,87,False,999,"[0, 0]",-1.3212288785077417,6,12
1888,88,False,999,"[0, 0]",-0.1453092382074306,6,12
1889,89,False,999,"[0, 0]",-1.1726818281420237,6,12
1890,90,False,999,"[0, 0]",-1.6887501925998636,6,12
1891,91,False,999,"[0, 0]",-1.0420661279487213,6,12
1892,92,False,999,"[0, 0]",-0.18481384590789182,6,12
1893,93,False,999,"[0, 0]",-0.09131637534245174,6,12
1894,94,False,999,"[0, 0]",-0.800650716253821,6,12
1895,95,False,999,"[0, 0]",-0.1254109485242408,6,12
1896,96,False,999,"[0, 0]",-0.3253709972627348,6,12
1897,97,False,999,"[0, 0]",-1.3775144904987981,6,12
1898,98,False,999,"[0, 0]",-0.16752256647281719,6,12
1899,99,False,999,"[0, 0]",-1.0583767589504214,6,12
1900,100,False,999,"[0, 0]",-0.48955162241486994,6,12
1901,101,False,999,"[0, 0]",-0.13072647474814025,6,12
1902,102,False,999,"[0, 0]",-0.16444131782944515,6,12
1903,103,False,999,"[0, 0]",-0.23126850877025035,6,12
1904,104,False,999,"[0, 0]",-0.7163839130481495,6,12
1905,105,False,999,"[0, 0]",-0.13839397885092244,6,12
1906,106,False,999,"[0, 0]",-0.07651365206235203,6,12
1907,107,False,999,"[0, 0]",-0.6179304759106412,6,12
1908,108,False,999,"[0, 0]",-1.3501652989432085,6,12
1909,109,False,999,"[0, 0]",-0.037616915770437145,6,12
1910,110,False,999,"[0, 0]",-0.17848865189677365,6,12
1911,111,False,999,"[0, 0]",-0.2687833104561598,6,12
1912,112,False,999,"[0, 0]",-0.11584042002987185,6,12
1913,113,False,999,"[0, 0]",-0.6695602048195638,6,12
1914,114,False,999,"[0, 0]",-0.30121787460871813,6,12
1915,115,False,999,"[0, 0]",-0.5276750857593273,6,12
1916,116,False,999,"[0, 0]",-0.13129894809656112,6,12
1917,117,False,999,"[0, 0]",-1.0690889985005434,6,12
1918,118,False,999,"[0, 0]",-0.2609612112033453,6,12
1919,119,False,999,"[0, 0]",-0.40390601406737947,6,12
1920,120,False,999,"[0, 0]",-0.6865171725773155,6,12
1921,121,False,999,"[0, 0]",-0.10635384201042512,6,12
1922,122,False,999,"[0, 0]",-0.6459733697395154,6,12
1923,123,False,999,"[0, 0]",-0.22289576201503342,6,12
1924,124,False,999,"[0, 0]",-0.12910110136411776,6,12
1925,125,False,999,"[0, 0]",-0.14760881644238555,6,12
1926,126,False,999,"[0, 0]",-0.5268644421644686,6,12
1927,127,False,999,"[0, 0]",-0.5647453738850798,6,12
1928,128,False,999,"[0, 0]",-0.16048636356973128,6,12
1929,129,False,999,"[0, 0]",-0.08532743237654344,6,12
1930,130,False,999,"[0, 0]",-0.17286618286298405,6,12
1931,131,False,999,"[0, 0]",-0.400189951553676,6,12
1932,132,False,999,"[0, 0]",-1.5498392025838883,6,12
1933,133,False,999,"[0, 0]",-0.5205828035574321,6,12
1934,134,False,999,"[0, 0]",-0.08650927372501824,6,12
1935,135,False,999,"[0, 0]",-0.11902062247926411,6,12
1936,136,False,999,"[0, 0]",-0.6526417830266185,6,12
1937,137,False,999,"[0, 0]",-0.21039059591487036,6,12
1938,138,False,999,"[0, 0]",-2.066326467812596,6,12
1939,139,False,999,"[0, 0]",-0.08924251370703798,6,12
1940,140,False,999,"[0, 0]",-0.23714236961537088,6,12
1941,141,False,999,"[0, 0]",-0.857117991139219,6,12
1942,142,False,999,"[0, 0]",-0.22226926198442498,6,12
1943,143,False,999,"[0, 0]",-0.28556313379252074,6,12
1944,144,False,999,"[0, 0]",-0.13973118881495705,6,12
1945,145,False,999,"[0, 0]",-0.8841893680979817,6,12
1946,146,False,999,"[0, 0]",-0.6421622453630673,6,12
1947,147,False,999,"[0, 0]",-0.14951685080903748,6,12
1948,148,False,999,"[0, 0]",-0.18347280371866698,6,12
1949,149,False,999,"[0, 0]",-0.2604383772687849,6,12
1950,0,False,999,"[0, 0]",-1.3986446701072863,6,13
1951,1,False,999,"[0, 0]",-0.15281919357076085,6,13
1952,2,False,999,"[0, 0]",-0.32752107110766293,6,13
1953,3,False,999,"[0, 0]",-0.26891311921739064,6,13
1954,4,False,999,"[0, 0]",-0.5943442438795794,6,13
1955,5,False,999,"[0, 0]",-0.17869017144712793,6,13
1956,6,False,999,"[0, 0]",-0.7202888302939708,6,13
1957,7,False,999,"[0, 0]",-0.2276787330233286,6,13
1958,8,False,999,"[0, 0]",-0.6427418245198545,6,13
1959,9,False,999,"[0, 0]",-0.33967943741027673,6,13
1960,10,False,999,"[0, 0]",-0.5409878573606276,6,13
1961,11,False,999,"[0, 0]",-1.2014376087717753,6,13
1962,12,False,999,"[0, 0]",-0.5065550935397897,6,13
1963,13,False,999,"[0, 0]",-0.12306937135312451,6,13
1964,14,False,999,"[0, 0]",-1.0526848082454023,6,13
1965,15,False,999,"[0, 0]",-0.09437260428260504,6,13
1966,16,False,999,"[0, 0]",-0.8784061375585236,6,13
1967,17,False,999,"[0, 0]",-0.19551516083376014,6,13
1968,18,False,999,"[0, 0]",-0.18323896899484785,6,13
1969,19,False,999,"[0, 0]",-0.16993982584185674,6,13
1970,20,False,999,"[0, 0]",-0.16052928043916245,6,13
1971,21,False,999,"[0, 0]",-1.6625982046907373,6,13
1972,22,False,999,"[0, 0]",-0.25375653465341474,6,13
1973,23,False,999,"[0, 0]",-0.09568558934922597,6,13
1974,24,False,999,"[0, 0]",-0.27369890621772175,6,13
1975,25,False,999,"[0, 0]",-0.07075031368223336,6,13
1976,26,False,999,"[0, 0]",-0.5284078441653854,6,13
1977,27,False,999,"[0, 0]",-0.6021456491634247,6,13
1978,28,False,999,"[0, 0]",-0.3985060663297104,6,13
1979,29,False,999,"[0, 0]",-0.2616503143352048,6,13
1980,30,False,999,"[0, 0]",-0.05715889943016592,6,13
1981,31,False,999,"[0, 0]",-0.07950136460140164,6,13
1982,32,False,999,"[0, 0]",-0.17652015660850504,6,13
1983,33,False,999,"[0, 0]",-0.6591477743181772,6,13
1984,34,False,999,"[0, 0]",-1.2047321916357407,6,13
1985,35,False,999,"[0, 0]",-0.07169130920544776,6,13
1986,36,False,999,"[0, 0]",-0.23707049274222422,6,13
1987,37,False,999,"[0, 0]",-0.24500941620130706,6,13
1988,38,False,999,"[0, 0]",-0.1734017613225991,6,13
1989,39,False,999,"[0, 0]",-1.0507803596968117,6,13
1990,40,False,999,"[0, 0]",-0.3190902092507562,6,13
1991,41,False,999,"[0, 0]",-0.15349021710186472,6,13
1992,42,False,999,"[0, 0]",-0.6560986633192545,6,13
1993,43,False,999,"[0, 0]",-0.0696357968306761,6,13
1994,44,False,999,"[0, 0]",-0.05459323070234939,6,13
1995,45,False,999,"[0, 0]",-0.49188457149170917,6,13
1996,46,False,999,"[0, 0]",-0.06123763500998981,6,13
1997,47,False,999,"[0, 0]",-0.7114617407053274,6,13
1998,48,False,999,"[0, 0]",-0.4378357132117059,6,13
1999,49,False,999,"[0, 0]",-0.3000165054721977,6,13
2000,50,False,999,"[0, 0]",-0.3069812230683962,6,13
2001,51,False,999,"[0, 0]",-0.515282352252793,6,13
2002,52,False,999,"[0, 0]",-0.46124172670796304,6,13
2003,53,False,999,"[0, 0]",-0.09864777500015849,6,13
2004,54,False,999,"[0, 0]",-0.15639196739732147,6,13
2005,55,False,999,"[0, 0]",-0.4276131097823255,6,13
2006,56,False,999,"[0, 0]",-0.19723679109830453,6,13
2007,57,False,999,"[0, 0]",-0.07753190108308407,6,13
2008,58,False,999,"[0, 0]",-0.5880514536068717,6,13
2009,59,False,999,"[0, 0]",-0.5625585383582687,6,13
2010,60,False,999,"[0, 0]",-0.11850046862906286,6,13
2011,61,False,999,"[0, 0]",-1.4357351294293084,6,13
2012,62,False,999,"[0, 0]",-0.12653920440151875,6,13
2013,63,False,999,"[0, 0]",-0.16803458260847964,6,13
2014,64,False,999,"[0, 0]",-0.3363546702997425,6,13
2015,65,False,999,"[0, 0]",-0.13975700563215893,6,13
2016,66,False,999,"[0, 0]",-1.1119672377235683,6,13
2017,67,False,999,"[0, 0]",-0.1460482611187186,6,13
2018,68,False,999,"[0, 0]",-0.544365474458506,6,13
2019,69,False,999,"[0, 0]",-0.09492663355471435,6,13
2020,70,False,999,"[0, 0]",-0.48891156127757396,6,13
2021,71,False,999,"[0, 0]",-0.1003782782999603,6,13
2022,72,False,999,"[0, 0]",-0.08113695154183921,6,13
2023,73,False,999,"[0, 0]",-0.1355628019171223,6,13
2024,74,False,999,"[0, 0]",-0.11510303520356398,6,13
2025,75,False,999,"[0, 0]",-1.0787698177078529,6,13
2026,76,False,999,"[0, 0]",-0.9571607819059271,6,13
2027,77,False,999,"[0, 0]",-1.5054150233677746,6,13
2028,78,False,999,"[0, 0]",-0.16487321898846552,6,13
2029,79,False,999,"[0, 0]",-0.0705954630918017,6,13
2030,80,False,999,"[0, 0]",-0.29723688149905947,6,13
2031,81,False,999,"[0, 0]",-0.24532470913906648,6,13
2032,82,False,999,"[0, 0]",-2.2128376202875,6,13
2033,83,False,999,"[0, 0]",-0.33411214862866984,6,13
2034,84,False,999,"[0, 0]",-1.9942725423949303,6,13
2035,85,False,999,"[0, 0]",-0.13896035557962433,6,13
2036,86,False,999,"[0, 0]",-0.1485363832777603,6,13
2037,87,False,999,"[0, 0]",-2.979985050147025,6,13
2038,88,False,999,"[0, 0]",-0.6763172101230317,6,13
2039,89,False,999,"[0, 0]",-0.7850255208216141,6,13
2040,90,False,999,"[0, 0]",-0.050615449051404006,6,13
2041,91,False,999,"[0, 0]",-0.6863161796548327,6,13
2042,92,False,999,"[0, 0]",-0.03414611031669214,6,13
2043,93,False,999,"[0, 0]",-0.2259747610453577,6,13
2044,94,False,999,"[0, 0]",-0.08799423525255515,6,13
2045,95,False,999,"[0, 0]",-0.5469627552902189,6,13
2046,96,False,999,"[0, 0]",-0.08093006212793033,6,13
2047,97,False,999,"[0, 0]",-0.609015531834819,6,13
2048,98,False,999,"[0, 0]",-0.2465900621389932,6,13
2049,99,False,999,"[0, 0]",-0.23851221393560368,6,13
2050,100,False,999,"[0, 0]",-0.7255567731793388,6,13
2051,101,False,999,"[0, 0]",-1.1357526149495103,6,13
2052,102,False,999,"[0, 0]",-0.43320567566025014,6,13
2053,103,False,999,"[0, 0]",-0.045263669848577395,6,13
2054,104,False,999,"[0, 0]",-0.36453183308431114,6,13
2055,105,False,999,"[0, 0]",-0.06477658812315483,6,13
2056,106,False,999,"[0, 0]",-0.5251989180181078,6,13
2057,107,False,999,"[0, 0]",-0.35822980955965966,6,13
2058,108,False,999,"[0, 0]",-0.33332830778709477,6,13
2059,109,False,999,"[0, 0]",-0.7489253968049641,6,13
2060,110,False,999,"[0, 0]",-3.1571017509535624,6,13
2061,111,False,999,"[0, 0]",-0.3589672415074261,6,13
2062,112,False,999,"[0, 0]",-0.36811275319524983,6,13
2063,113,False,999,"[0, 0]",-0.13641381027971225,6,13
2064,114,False,999,"[0, 0]",-0.065684843039901,6,13
2065,115,False,999,"[0, 0]",-0.13060088234343606,6,13
2066,116,False,999,"[0, 0]",-0.554652142866155,6,13
2067,117,False,999,"[0, 0]",-0.5204957494444997,6,13
2068,118,False,999,"[0, 0]",-0.42376411801490255,6,13
2069,119,False,999,"[0, 0]",-1.1085252967529309,6,13
2070,120,False,999,"[0, 0]",-0.1903638516346737,6,13
2071,121,False,999,"[0, 0]",-0.5472265634001854,6,13
2072,122,False,999,"[0, 0]",-0.15331965345984483,6,13
2073,123,False,999,"[0, 0]",-0.5517340129027183,6,13
2074,124,False,999,"[0, 0]",-0.38459795432920085,6,13
2075,125,False,999,"[0, 0]",-0.42785102708957107,6,13
2076,126,False,999,"[0, 0]",-0.15956821458025147,6,13
2077,127,False,999,"[0, 0]",-0.21570079679663687,6,13
2078,128,False,999,"[0, 0]",-1.5580292703196847,6,13
2079,129,False,999,"[0, 0]",-1.366770372089423,6,13
2080,130,False,999,"[0, 0]",-0.19878701313325658,6,13
2081,131,False,999,"[0, 0]",-0.18970001499467493,6,13
2082,132,False,999,"[0, 0]",-0.41184325765643237,6,13
2083,133,False,999,"[0, 0]",-0.07900081218330653,6,13
2084,134,False,999,"[0, 0]",-0.46030667323981656,6,13
2085,135,False,999,"[0, 0]",-0.23912066781334196,6,13
2086,136,False,999,"[0, 0]",-0.11099286100465744,6,13
2087,137,False,999,"[0, 0]",-0.4664437515306359,6,13
2088,138,False,999,"[0, 0]",-0.15775356898417708,6,13
2089,139,False,999,"[0, 0]",-0.658929137756712,6,13
2090,140,False,999,"[0, 0]",-0.7147835043271215,6,13
2091,141,False,999,"[0, 0]",-0.19106117252238805,6,13
2092,142,False,999,"[0, 0]",-0.04695235173442282,6,13
2093,143,False,999,"[0, 0]",-0.3465581577333313,6,13
2094,144,False,999,"[0, 0]",-0.15279755993710986,6,13
2095,145,False,999,"[0, 0]",-2.0403225664779927,6,13
2096,146,False,999,"[0, 0]",-2.2455452947554058,6,13
2097,147,False,999,"[0, 0]",-0.8954759506824203,6,13
2098,148,False,999,"[0, 0]",-0.7790461995799343,6,13
2099,149,False,999,"[0, 0]",-0.3234454865305,6,13
2100,0,False,999,"[0, 0]",-0.36628189735085764,6,14
2101,1,False,999,"[0, 0]",-1.5297787607515658,6,14
2102,2,False,999,"[0, 0]",-0.4844290225720923,6,14
2103,3,False,999,"[0, 0]",-0.12681583601436158,6,14
2104,4,False,999,"[0, 0]",-0.09793730282547294,6,14
2105,5,False,999,"[0, 0]",-0.38019396883185896,6,14
2106,6,False,999,"[0, 0]",-0.21717921282356187,6,14
2107,7,False,999,"[0, 0]",-1.0293339315254806,6,14
2108,8,False,999,"[0, 0]",-0.12194914692849293,6,14
2109,9,False,999,"[0, 0]",-1.1615888127573069,6,14
2110,10,False,999,"[0, 0]",-0.20340145057231912,6,14
2111,11,False,999,"[0, 0]",-0.20529464865360217,6,14
2112,12,False,999,"[0, 0]",-0.6214227038568054,6,14
2113,13,False,999,"[0, 0]",-0.43039666945687605,6,14
2114,14,False,999,"[0, 0]",-0.8665640405017881,6,14
2115,15,False,999,"[0, 0]",-0.34444137651336204,6,14
2116,16,False,999,"[0, 0]",-0.15583950580180114,6,14
2117,17,False,999,"[0, 0]",-0.1103320976078596,6,14
2118,18,False,999,"[0, 0]",-0.2449968034013125,6,14
2119,19,False,999,"[0, 0]",-0.35706638055094037,6,14
2120,20,False,999,"[0, 0]",-0.5979808317621097,6,14
