,episode,success,sim_steps,noise_stddev,total_reward,agent_time_ratio,agent_id
267,117,False,999,"[0, 0]",-0.7356598975009273,6,1
268,118,False,999,"[0, 0]",-0.7483482861896572,6,1
269,119,False,999,"[0, 0]",-0.7080922831206782,6,1
270,120,False,999,"[0, 0]",-0.6791400947867555,6,1
271,121,False,999,"[0, 0]",-0.6554473242864768,6,1
272,122,False,999,"[0, 0]",-0.6461353689898713,6,1
273,123,False,999,"[0, 0]",-0.6505059197469418,6,1
274,124,False,999,"[0, 0]",-0.675597373958384,6,1
275,125,False,999,"[0, 0]",-0.6428138507142436,6,1
276,126,False,999,"[0, 0]",-0.6621840182200265,6,1
277,127,False,999,"[0, 0]",-0.6764854383972178,6,1
278,128,False,999,"[0, 0]",-0.6994652712134464,6,1
279,129,False,999,"[0, 0]",-0.6650602831113235,6,1
280,130,False,999,"[0, 0]",-0.6418727927466239,6,1
281,131,False,999,"[0, 0]",-0.6277065326024118,6,1
282,132,False,999,"[0, 0]",-0.6391494921999683,6,1
283,133,False,999,"[0, 0]",-0.6663131799208654,6,1
284,134,False,999,"[0, 0]",-0.6254784672239907,6,1
285,135,False,999,"[0, 0]",-0.6324173470424497,6,1
286,136,False,999,"[0, 0]",-0.5949910628300197,6,1
287,137,False,999,"[0, 0]",-0.6515172997384276,6,1
288,138,False,999,"[0, 0]",-0.617852169151148,6,1
289,139,False,999,"[0, 0]",-0.6334777342413728,6,1
290,140,False,999,"[0, 0]",-0.609825142378166,6,1
291,141,False,999,"[0, 0]",-0.6396597217169181,6,1
292,142,False,999,"[0, 0]",-0.6638047120305262,6,1
293,143,False,999,"[0, 0]",-0.6102795004353554,6,1
294,144,False,999,"[0, 0]",-0.6073862689153863,6,1
295,145,False,999,"[0, 0]",-0.5819489232793423,6,1
296,146,False,999,"[0, 0]",-0.5550573021249111,6,1
297,147,False,999,"[0, 0]",-0.6629998673468689,6,1
298,148,False,999,"[0, 0]",-0.6270765210134508,6,1
299,149,False,999,"[0, 0]",-0.6834841599821138,6,1
300,0,False,999,"[0, 0]",-0.05796940297951174,6,2
301,1,False,999,"[0, 0]",-0.08026598267299664,6,2
302,2,False,999,"[0, 0]",-0.08499378815647876,6,2
303,3,False,999,"[0, 0]",-0.08784514415153352,6,2
304,4,False,999,"[0, 0]",-0.09562837994438692,6,2
305,5,False,999,"[0, 0]",-0.10442750799006394,6,2
306,6,False,999,"[0, 0]",-0.09847953259244291,6,2
307,7,False,999,"[0, 0]",-0.10705702997001945,6,2
308,8,False,999,"[0, 0]",-0.10125712732569758,6,2
309,9,False,999,"[0, 0]",-0.10830370484859711,6,2
310,10,False,999,"[0, 0]",-0.11105915485970327,6,2
311,11,False,999,"[0, 0]",-0.10732187796930415,6,2
312,12,False,999,"[0, 0]",-0.09936090698089972,6,2
313,13,False,999,"[0, 0]",-0.0936632985115012,6,2
314,14,False,999,"[0, 0]",-0.10440220314780138,6,2
315,15,False,999,"[0, 0]",-0.10381283044466376,6,2
316,16,False,999,"[0, 0]",-0.10646600625343923,6,2
317,17,False,999,"[0, 0]",-0.09051842095468637,6,2
318,18,False,999,"[0, 0]",-0.10024256676196422,6,2
319,19,False,999,"[0, 0]",-0.10095960875311363,6,2
320,20,False,999,"[0, 0]",-0.10618725490843131,6,2
321,21,False,999,"[0, 0]",-0.10096780590186533,6,2
322,22,False,999,"[0, 0]",-0.12325092127308433,6,2
323,23,False,999,"[0, 0]",-0.10495609557070251,6,2
324,24,False,999,"[0, 0]",-0.12006642207735388,6,2
325,25,False,999,"[0, 0]",-0.10582194031013492,6,2
326,26,False,999,"[0, 0]",-0.11735773891567972,6,2
327,27,False,999,"[0, 0]",-0.12963939965777319,6,2
328,28,False,999,"[0, 0]",-0.11860194641225297,6,2
329,29,False,999,"[0, 0]",-0.1216502816940108,6,2
330,30,False,999,"[0, 0]",-0.11903695462457559,6,2
331,31,False,999,"[0, 0]",-0.12205752983324639,6,2
332,32,False,999,"[0, 0]",-0.11550647447048257,6,2
333,33,False,999,"[0, 0]",-0.11451623833552785,6,2
334,34,False,999,"[0, 0]",-0.1297674000823481,6,2
335,35,False,999,"[0, 0]",-0.1275429104309238,6,2
336,36,False,999,"[0, 0]",-0.1348737284310616,6,2
337,37,False,999,"[0, 0]",-0.14465688654945136,6,2
338,38,False,999,"[0, 0]",-0.11171649503581006,6,2
339,39,False,999,"[0, 0]",-0.11881017046276439,6,2
340,40,False,999,"[0, 0]",-0.13924481729762261,6,2
341,41,False,999,"[0, 0]",-0.09145868982643648,6,2
342,42,False,999,"[0, 0]",-0.0823411221433538,6,2
343,43,False,999,"[0, 0]",-0.06141598239256704,6,2
344,44,False,999,"[0, 0]",-0.05097161481490445,6,2
345,45,False,999,"[0, 0]",-0.051856283179780166,6,2
346,46,False,999,"[0, 0]",-0.051560485069275463,6,2
347,47,False,999,"[0, 0]",-0.049694182514522275,6,2
348,48,False,999,"[0, 0]",-0.04910935030884095,6,2
349,49,False,999,"[0, 0]",-0.05153957415257374,6,2
350,50,False,999,"[0, 0]",-0.06150882383320191,6,2
351,51,False,999,"[0, 0]",-0.05463948649222028,6,2
352,52,False,999,"[0, 0]",-0.05937329165115826,6,2
353,53,False,999,"[0, 0]",-0.050018320999349,6,2
354,54,False,999,"[0, 0]",-0.05694649628842002,6,2
355,55,False,999,"[0, 0]",-0.049802294745238965,6,2
356,56,False,999,"[0, 0]",-0.05205429988047601,6,2
357,57,False,999,"[0, 0]",-0.04934207026457435,6,2
358,58,False,999,"[0, 0]",-0.058391680121905765,6,2
359,59,False,999,"[0, 0]",-0.055736714356828636,6,2
360,60,False,999,"[0, 0]",-0.06166848983793018,6,2
361,61,False,999,"[0, 0]",-0.05722869779217757,6,2
362,62,False,999,"[0, 0]",-0.06022178444693501,6,2
363,63,False,999,"[0, 0]",-0.048257989211920635,6,2
364,64,False,999,"[0, 0]",-0.044862336091195484,6,2
365,65,False,999,"[0, 0]",-0.0501293917042613,6,2
366,66,False,999,"[0, 0]",-0.05643821829854807,6,2
367,67,False,999,"[0, 0]",-0.042351423204029924,6,2
368,68,False,999,"[0, 0]",-0.051552671255762406,6,2
369,69,False,999,"[0, 0]",-0.05956170446180946,6,2
370,70,False,999,"[0, 0]",-0.04782516938494275,6,2
371,71,False,999,"[0, 0]",-0.04509322618592021,6,2
372,72,False,999,"[0, 0]",-0.041709451310673676,6,2
373,73,False,999,"[0, 0]",-0.03630423271227512,6,2
374,74,False,999,"[0, 0]",-0.04683783350139352,6,2
375,75,False,999,"[0, 0]",-0.04754580773531072,6,2
376,76,False,999,"[0, 0]",-0.041959167726300525,6,2
377,77,False,999,"[0, 0]",-0.04345701664541081,6,2
378,78,False,999,"[0, 0]",-0.054572849116139285,6,2
379,79,False,999,"[0, 0]",-0.04888773493783148,6,2
380,80,False,999,"[0, 0]",-0.04465273869759113,6,2
381,81,False,999,"[0, 0]",-0.03818411233137932,6,2
382,82,False,999,"[0, 0]",-0.04225542423087355,6,2
383,83,False,999,"[0, 0]",-0.03691868295752458,6,2
384,84,False,999,"[0, 0]",-0.04724220138352374,6,2
385,85,False,999,"[0, 0]",-0.04307813742679839,6,2
386,86,False,999,"[0, 0]",-0.03948803075639977,6,2
387,87,False,999,"[0, 0]",-0.04450586843523492,6,2
388,88,False,999,"[0, 0]",-0.04236784411996672,6,2
389,89,False,999,"[0, 0]",-0.047009200377108706,6,2
390,90,False,999,"[0, 0]",-0.03623896252108194,6,2
391,91,False,999,"[0, 0]",-0.04640808047287818,6,2
392,92,False,999,"[0, 0]",-0.049004167823462064,6,2
393,93,False,999,"[0, 0]",-0.03728485979587945,6,2
394,94,False,999,"[0, 0]",-0.04458472031984201,6,2
395,95,False,999,"[0, 0]",-0.049017813734675654,6,2
396,96,False,999,"[0, 0]",-0.044506464616215866,6,2
397,97,False,999,"[0, 0]",-0.04321735723438287,6,2
398,98,False,999,"[0, 0]",-0.040782998732576,6,2
399,99,False,999,"[0, 0]",-0.03961037936344576,6,2
400,100,False,999,"[0, 0]",-0.04582132312563018,6,2
401,101,False,999,"[0, 0]",-0.054310569646194726,6,2
402,102,False,999,"[0, 0]",-0.04811319089882439,6,2
403,103,False,999,"[0, 0]",-0.06196348995971259,6,2
404,104,False,999,"[0, 0]",-0.055144395290181024,6,2
405,105,False,999,"[0, 0]",-0.06700132519300878,6,2
406,106,False,999,"[0, 0]",-0.07397975349671046,6,2
407,107,False,999,"[0, 0]",-0.05818260920134728,6,2
408,108,False,999,"[0, 0]",-0.06246342259389953,6,2
409,109,False,999,"[0, 0]",-0.06977870253800478,6,2
410,110,False,999,"[0, 0]",-0.05862474710479828,6,2
411,111,False,999,"[0, 0]",-0.05114499249137699,6,2
412,112,False,999,"[0, 0]",-0.051561459487122624,6,2
413,113,False,999,"[0, 0]",-0.05660185902702082,6,2
414,114,False,999,"[0, 0]",-0.05657549336874261,6,2
415,115,False,999,"[0, 0]",-0.05660990647435982,6,2
416,116,False,999,"[0, 0]",-0.04940730630892169,6,2
417,117,False,999,"[0, 0]",-0.06207884093399374,6,2
418,118,False,999,"[0, 0]",-0.05517347870681655,6,2
419,119,False,999,"[0, 0]",-0.05552023401437877,6,2
420,120,False,999,"[0, 0]",-0.06548289157388062,6,2
421,121,False,999,"[0, 0]",-0.0696024655220989,6,2
422,122,False,999,"[0, 0]",-0.07165708801072573,6,2
423,123,False,999,"[0, 0]",-0.05567065717809389,6,2
424,124,False,999,"[0, 0]",-0.06429889583623914,6,2
425,125,False,999,"[0, 0]",-0.0691705991243115,6,2
426,126,False,999,"[0, 0]",-0.07753831512448708,6,2
427,127,False,999,"[0, 0]",-0.07706092915359695,6,2
428,128,False,999,"[0, 0]",-0.06998734566817022,6,2
429,129,False,999,"[0, 0]",-0.0647677967856955,6,2
430,130,False,999,"[0, 0]",-0.06684645469272975,6,2
431,131,False,999,"[0, 0]",-0.07955432653116956,6,2
432,132,False,999,"[0, 0]",-0.08279319374947877,6,2
433,133,False,999,"[0, 0]",-0.08529407050610638,6,2
434,134,False,999,"[0, 0]",-0.07454627924669058,6,2
